,code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
346,002137,麦达数字,2.6277,137.0019,8.6689,41.5278,0.8008,449.5504
347,600628,新世界,10.9611,32.8434,8.6157,41.7842,1.981,181.7264
348,600623,华谊集团,12.248,29.3926,8.5922,41.8985,2.6941,133.6253
349,300343,联创互联,2.0984,171.5593,8.588,41.919,1.0474,343.7082
350,002568,百润股份,40.2244,8.9498,8.5517,42.0969,2.9163,123.4441
351,000612,焦作万方,129.7352,2.7749,8.5357,42.1758,3.5958,100.1168
352,600719,大连热电,5.8044,62.0219,8.5096,42.3052,1.2855,280.0467
353,000935,四川双马,4.5517,79.0913,8.4977,42.3644,1.5684,229.5333
354,600618,氯碱化工,14.8938,24.1711,8.4874,42.4158,2.7515,130.8377
355,002037,久联发展,1.0671,337.3629,8.4405,42.6515,0.6074,592.6902
356,001896,豫能控股,6.8164,52.8138,8.4333,42.6879,1.1232,320.5128
357,000893,东凌国际,133.8873,2.6888,8.4166,42.7726,1.388,259.366
358,600057,象屿股份,16.3684,21.9936,8.3959,42.8781,2.3067,156.0671
359,600742,一汽富维,10.1658,35.4129,8.381,42.9543,2.5939,138.7872
360,002368,太极股份,1.5459,232.8741,8.3627,43.0483,0.8119,443.4044
361,000598,兴蓉环境,4.416,81.5217,8.2715,43.5229,0.7335,490.7975
362,002276,万马股份,2.0063,179.4348,8.2346,43.718,1.164,309.2784
363,300120,经纬电材,3.4983,102.9071,8.222,43.785,1.229,292.9211
364,600500,中化国际,11.2851,31.9005,8.2113,43.842,2.201,163.562
365,600792,云煤能源,8.6628,41.557,8.2011,43.8966,1.5898,226.4436
366,002788,鹭燕医药,2.6722,134.7205,8.1968,43.9196,1.6579,217.1422
367,600023,浙能电力,6.5997,54.5479,8.1571,44.1333,1.2383,290.7211
368,600362,江西铜业,10.865,33.1339,8.1543,44.1485,1.786,201.5677
369,300214,日科化学,3.9953,90.1059,8.1395,44.2288,1.2718,283.0634
370,000826,启迪桑德,1.3938,258.2867,8.0823,44.5418,0.7874,457.2009
371,603002,宏昌电子,2.2918,157.0818,8.0698,44.6108,0.5737,627.5057
372,300468,四方精创,2.7255,132.0859,8.067,44.6263,0.4304,836.4312
373,600141,兴发集团,11.7006,30.7677,8.0604,44.6628,2.1458,167.7696
374,002155,湖南黄金,23.3857,15.394,8.0441,44.7533,2.5549,140.9057
375,600511,国药股份,3.9303,91.5961,8.0352,44.8029,1.9827,181.5706
376,300015,爱尔眼科,13.6921,26.2925,7.9991,45.0051,1.7663,203.8159
377,002295,精艺股份,8.5333,42.1877,7.9879,45.0682,2.4543,146.6813
378,002110,三钢闽光,1231.2823,0.2924,7.9817,45.1032,3.1466,114.4092
379,002589,瑞康医药,1.8384,195.8225,7.9773,45.1281,1.1815,304.6974
380,002109,*ST兴化,7.0769,50.8697,7.9752,45.1399,1.7328,207.7562
381,600896,中海海盛,4.505,79.9112,7.9473,45.2984,1.3588,264.9397
382,600679,上海凤凰,6.9216,52.0111,7.9255,45.423,0.9068,397.0004
383,000523,广州浪奇,5.242,68.6761,7.8922,45.6147,2.2276,161.6089
384,600890,中房股份,,,7.8872,45.6436,0.0378,9523.8095
385,600186,莲花健康,2.8091,128.1549,7.8753,45.7125,1.1612,310.0241
386,601918,*ST新集,6.7003,53.7289,7.8642,45.7771,0.9368,384.2869
387,300452,山河药辅,7.0634,50.967,7.8572,45.8178,0.9654,372.9024
388,600160,巨化股份,19.7249,18.251,7.8404,45.916,2.2654,158.9123
389,300088,长信科技,3.6471,98.7086,7.8229,46.0187,1.4129,254.7951
390,600959,江苏有线,10.2835,35.0075,7.8153,46.0635,0.7271,495.1176
391,600022,山东钢铁,89.0156,4.0442,7.81,46.0948,2.2139,162.609
392,600976,健民集团,4.2743,84.2243,7.807,46.1125,1.2617,285.3293
393,000630,铜陵有色,48.3523,7.4454,7.7527,46.4354,2.7362,131.5693
394,002157,正邦科技,47.5094,7.5774,7.7262,46.5947,4.4465,80.9626
395,002242,九阳股份,29.1215,12.362,7.7195,46.6351,1.363,264.1233
396,600179,*ST黑化,4.2957,83.8047,7.7117,46.6823,1.1586,310.7198
397,600981,汇鸿集团,8.938,40.2775,7.7072,46.7096,2.242,160.5709
398,002556,辉隆股份,21.8169,16.501,7.6835,46.8536,2.1539,167.1387
399,600271,航天信息,11.095,32.447,7.6831,46.8561,1.3638,263.9683
400,600997,开滦股份,3.9827,90.3909,7.6644,46.9704,1.0875,331.0345
401,000789,万年青,6.9094,52.1029,7.6547,47.0299,1.3533,266.0164
402,600973,宝胜股份,2.4213,148.6805,7.6408,47.1155,1.173,306.9054
403,600203,福日电子,6.3002,57.141,7.6349,47.1519,1.923,187.2075
404,601016,节能风电,2.1402,168.2086,7.6126,47.29,0.7031,512.0182
405,600722,金牛化工,38.713,9.2992,7.5725,47.5404,0.5684,633.3568
406,002207,准油股份,0.7929,454.0295,7.5697,47.558,0.3306,1088.9292
407,000028,国药一致,2.563,140.4604,7.5487,47.6903,1.6818,214.0564
408,300208,恒顺众昇,2.1092,170.6808,7.5363,47.7688,1.2578,286.214
409,000677,恒天海龙,11.5263,31.2329,7.5291,47.8145,2.2856,157.5079
410,600098,广州发展,9.744,36.9458,7.529,47.8151,1.6605,216.8022
411,000868,安凯客车,2.0544,175.2336,7.5195,47.8755,0.7451,483.1566
412,000720,新能泰山,4.6205,77.9136,7.5136,47.9131,2.3869,150.8232
413,000411,英特集团,3.9858,90.3206,7.5108,47.931,2.1238,169.5075
414,002732,燕塘乳业,37.3439,9.6401,7.5055,47.9648,1.3367,269.32
415,002713,东易日盛,17.7361,20.2976,7.497,48.0192,1.0712,336.0717
416,002186,全聚德,28.039,12.8393,7.4921,48.0506,1.585,227.1293
417,600255,鑫科材料,12.0877,29.7823,7.4713,48.1844,1.8614,193.4028
418,002751,易尚展示,1.8202,197.7805,7.4538,48.2975,0.418,861.244
419,000767,漳泽电力,4.8926,73.5805,7.4433,48.3656,1.1172,322.2342
420,000848,承德露露,4339.4176,0.083,7.4359,48.4138,1.6463,218.6722
421,600868,梅雁吉祥,5.8722,61.3058,7.4356,48.4157,0.7737,465.2966
422,300196,长海股份,4.3135,83.4589,7.4125,48.5666,1.7004,211.7149
423,002361,神剑股份,1.9301,186.5188,7.4055,48.6125,0.6329,568.8102
424,600769,祥龙电业,6.0985,59.0309,7.3957,48.6769,0.1998,1801.8018
425,002572,索菲亚,29.7475,12.1019,7.3902,48.7132,1.454,247.5928
426,000550,江铃汽车,18.7888,19.1604,7.358,48.9263,1.4131,254.759
427,002128,露天煤业,2.23,161.435,7.3558,48.941,1.0618,339.0469
428,300082,奥克股份,3.6262,99.2775,7.3491,48.9856,0.9394,383.2233
429,002682,龙洲股份,5.1058,70.508,7.3377,49.0617,0.9724,370.218
430,601233,桐昆股份,97.2473,3.7019,7.3193,49.185,3.3517,107.4082
431,603609,禾丰牧业,26.8469,13.4094,7.3156,49.2099,3.7055,97.1529
432,600338,西藏珠峰,14.5951,24.6658,7.2666,49.5417,2.9239,123.1232
433,600486,扬农化工,5.834,61.7072,7.2597,49.5888,0.7436,484.1313
434,000937,冀中能源,2.1632,166.4201,7.242,49.71,0.751,479.3609
435,000651,格力电器,28.8848,12.4633,7.2354,49.7554,0.6514,552.6558
436,002189,利达光电,2.6768,134.4889,7.2308,49.787,1.2022,299.451
437,603030,全筑股份,1.2638,284.8552,7.2257,49.8222,0.77,467.5325
438,002588,史丹利,17.9136,20.0965,7.2109,49.9244,1.9034,189.1352
439,600768,宁波富邦,17.853,20.1647,7.2077,49.9466,1.6769,214.6819
440,002085,万丰奥威,4.1044,87.7107,7.1399,50.4209,1.5517,232.0036
441,600785,新华百货,79.6566,4.5194,7.1383,50.4322,2.9788,120.854
442,600273,嘉化能源,5.8415,61.628,7.0952,50.7385,1.5065,238.9645
443,600028,中国石化,20.0902,17.9192,7.0902,50.7743,4.4076,81.6771
444,600318,新力金融,69.2684,5.1972,7.0871,50.7965,0.8464,425.3308
445,002493,荣盛石化,57.4418,6.2672,7.063,50.9698,1.694,212.5148
446,600575,皖江物流,8.1021,44.4329,7.0262,51.2368,1.0745,335.0396
447,300128,锦富新材,2.8933,124.4254,7.0229,51.2609,1.3651,263.7169
448,600293,三峡新材,6.8223,52.7681,7.0115,51.3442,0.8506,423.2307
449,600600,青岛啤酒,162.3519,2.2174,6.9867,51.5265,2.0964,171.723
450,000895,双汇发展,260.8495,1.3801,6.9633,51.6996,3.7232,96.691
451,000333,美的集团,11.0637,32.5388,6.963,51.7019,1.1988,300.3003
452,600869,智慧能源,2.3749,151.5853,6.9543,51.7665,1.0098,356.5062
453,000049,德赛电池,3.438,104.712,6.9495,51.8023,1.4783,243.523
454,600508,上海能源,6.1933,58.1273,6.9493,51.8038,1.7737,202.9656
455,601888,中国国旅,15.0668,23.8936,6.9438,51.8448,1.3651,263.7169
456,000662,天夏智慧,2.9277,122.9634,6.9402,51.8717,0.8791,409.5097
457,601958,金钼股份,15.3127,23.5099,6.9328,51.9271,1.1354,317.0689
458,600459,贵研铂业,13.7007,26.276,6.9083,52.1112,2.3968,150.2003
459,300160,秀强股份,2.6201,137.3993,6.9012,52.1648,0.9103,395.474
460,000722,湖南发展,10.651,33.7996,6.8977,52.1913,0.4675,770.0535
461,002365,永安药业,5.7571,62.5315,6.8922,52.233,0.8634,416.9562
462,600130,波导股份,11.6337,30.9446,6.8905,52.2458,1.1576,310.9883
463,002444,巨星科技,3.1854,113.0156,6.8848,52.2891,0.7397,486.6838
464,603026,石大胜华,17.2553,20.8632,6.8829,52.3035,3.4437,104.5387
465,600985,雷鸣科化,4.0535,88.8121,6.8739,52.372,1.0076,357.2846
466,000587,金洲慈航,17.4309,20.653,6.8498,52.5563,2.3137,155.5949
467,002436,兴森科技,2.5529,141.0161,6.8431,52.6077,1.2853,280.0903
468,000635,英力特,665.3007,0.5411,6.8394,52.6362,2.2366,160.9586
469,603600,永艺股份,8.3658,43.0323,6.8362,52.6608,2.1363,168.5157
470,601933,永辉超市,291.3504,1.2356,6.8331,52.6847,3.0068,119.7286
471,600497,驰宏锌锗,100.1168,3.5958,6.8295,52.7125,3.9682,90.7212
472,600887,伊利股份,73.6984,4.8848,6.8238,52.7565,2.2148,162.5429
473,300292,吴通控股,3.0778,116.9667,6.8167,52.8115,1.3398,268.6968
474,600690,青岛海尔,9.9653,36.1254,6.804,52.9101,1.0852,331.7361
475,002092,中泰化学,17.454,20.6256,6.8028,52.9194,1.472,244.5652
476,600313,农发种业,10.5738,34.0464,6.776,53.1287,1.7622,204.2901
477,600307,酒钢宏兴,104.2204,3.4542,6.7567,53.2804,2.5557,140.8616
478,601238,广汽集团,20.2874,17.745,6.7475,53.3531,0.7507,479.5524
479,000078,海王生物,1.7309,207.9843,6.7194,53.5762,0.8686,414.4601
480,002377,国创高新,1.4199,253.539,6.7165,53.5993,0.6707,536.7526
481,603368,柳州医药,2.1858,164.6994,6.6826,53.8712,1.3437,267.9169
482,002617,露笑科技,2.6051,138.1905,6.6282,54.3134,1.0868,331.2477
483,300241,瑞丰光电,2.5713,140.007,6.6077,54.4819,1.1041,326.0574
484,000417,合肥百货,106.7444,3.3725,6.6019,54.5298,1.5658,229.9144
485,600287,江苏舜天,11.8038,30.4987,6.5897,54.6307,1.3324,270.1891
486,300411,金盾股份,0.5614,641.254,6.5862,54.6597,0.3885,926.6409
487,000950,*ST建峰,114.5528,3.1427,6.5413,55.0349,1.8426,195.3761
488,002770,科迪乳业,8.8937,40.4781,6.5395,55.0501,0.9594,375.2345
489,600207,安彩高科,3.0737,117.1227,6.5326,55.1082,0.8953,402.0999
490,002462,嘉事堂,2.1072,170.8428,6.5183,55.2291,1.382,260.492
491,002482,广田集团,0.7722,466.2005,6.515,55.2571,0.509,707.2692
492,600081,东风科技,3.4346,104.8157,6.5037,55.3531,1.2976,277.4353
493,300428,四通新材,5.5138,65.2907,6.4912,55.4597,1.4331,251.2037
494,000701,厦门信达,8.1001,44.4439,6.4861,55.5033,1.8529,194.29
495,300349,金卡股份,1.3775,261.343,6.4602,55.7258,0.5998,600.2001
496,002328,新朋股份,6.6137,54.4325,6.4537,55.782,1.3864,259.6653
497,601857,中国石油,21.4564,16.7782,6.416,56.1097,3.2581,110.4938
498,002540,亚太科技,4.3746,82.2932,6.4035,56.2193,0.9124,394.5638
499,601116,三江购物,870.7051,0.4135,6.3944,56.2993,1.9469,184.9093
500,601001,大同煤业,3.2266,111.5726,6.3438,56.7483,0.5396,667.1609
501,600585,海螺水泥,111.4225,3.2309,6.3416,56.768,1.5117,238.1425
502,603328,依顿电子,2.3601,152.5359,6.3304,56.8684,0.5439,661.8864
503,002596,海南瑞泽,1.0811,332.9942,6.3211,56.9521,0.7411,485.7644
504,600080,金花股份,3.2188,111.8429,6.3169,56.99,1.2363,291.1915
505,603010,万盛股份,5.1801,69.4967,6.3036,57.1102,1.6475,218.5129
506,000100,TCL集团,5.0134,71.8076,6.3032,57.1138,1.2295,292.802
507,600409,三友化工,15.4403,23.3156,6.2998,57.1447,1.9712,182.6299
508,002010,传化股份,4.0411,89.0847,6.2937,57.2001,1.2149,296.3207
509,300478,杭州高新,2.3925,150.4702,6.2857,57.2729,0.9763,368.7391
510,600828,茂业商业,135.0464,2.6658,6.2828,57.2993,4.1067,87.6616
511,600386,北巴传媒,10.5825,34.0184,6.2625,57.485,1.1125,323.5955
512,600686,金龙汽车,1.9909,180.8227,6.2468,57.6295,0.9799,367.3844
513,000721,西安饮食,22.2394,16.1875,6.2183,57.8936,0.834,431.6547
514,002458,益生股份,20.4381,17.6142,6.2163,57.9123,1.5016,239.7443
515,601666,平煤股份,3.5526,101.3342,6.2051,58.0168,0.8302,433.6305
516,600597,光明乳业,8.2083,43.858,6.1965,58.0973,2.1004,171.3959
517,300244,迪安诊断,2.6417,136.2759,6.1787,58.2647,1.3666,263.4275
518,002758,华通医药,3.2906,109.4025,6.1783,58.2685,1.4518,247.968
519,600258,首旅酒店,27.3042,13.1848,6.1548,58.4909,1.9467,184.9283
520,002455,百川股份,8.4346,42.6813,6.1509,58.528,1.7143,209.9983
521,600687,刚泰控股,12.4115,29.0054,6.1441,58.5928,1.6297,220.8996
522,002419,天虹商场,317.3634,1.1343,6.1415,58.6176,1.6918,212.7911
523,600306,*ST商城,62.7936,5.7331,6.1403,58.6291,1.3022,276.4552
524,000878,云南铜业,85.8889,4.1915,6.1204,58.8197,3.9271,91.6707
525,002286,保龄宝,8.5671,42.0212,6.1186,58.837,1.4262,252.419
526,000404,华意压缩,4.0501,88.8867,6.0981,59.0348,1.0547,341.3293
527,601101,昊华能源,7.2013,49.991,6.0937,59.0774,1.2969,277.585
528,002251,步步高,106.2661,3.3877,6.0784,59.2261,3.026,118.9689
529,000068,华控赛格,0.4793,751.0953,6.0707,59.3012,0.1294,2782.0711
530,002369,卓翼科技,6.125,58.7755,6.0698,59.31,1.551,232.1083
531,002274,华昌化工,13.2756,27.1174,6.0661,59.3462,1.7777,202.5089
532,002035,华帝股份,7.7364,46.5333,6.0536,59.4687,1.6962,212.2391
533,603118,共进股份,3.3152,108.5907,6.0101,59.8992,1.5835,227.3445
534,000778,新兴铸管,21.2368,16.9517,6.0094,59.9061,1.5438,233.1908
535,000976,春晖股份,30.6442,11.7477,6.0087,59.9131,2.2128,162.6898
536,000822,山东海化,9.659,37.2709,5.991,60.0901,1.6811,214.1455
537,600281,太化股份,7.5552,47.6493,5.9766,60.2349,1.6979,212.0266
538,600489,中金黄金,230.3301,1.563,5.9668,60.3338,3.0194,119.229
539,000963,华东医药,4.0834,88.1618,5.9663,60.3389,2.0126,178.8731
540,000025,特力A,97.2202,3.7029,5.9588,60.4148,0.8512,422.9323
541,601231,环旭电子,3.7718,95.4451,5.9582,60.4209,1.4669,245.4155
542,000702,正虹科技,463.8045,0.7762,5.9479,60.5256,3.9262,91.6917
543,600299,安迪苏,9.9816,36.0664,5.9437,60.5683,1.8418,195.461
544,600674,川投能源,2.1586,166.7748,5.9245,60.7646,0.6127,587.5632
545,600801,华新水泥,9.7248,37.0188,5.9056,60.9591,1.6048,224.327
546,000717,*ST韶钢,93.717,3.8414,5.9024,60.9921,2.1751,165.5096
547,600327,大东方,68.8222,5.2309,5.8989,61.0283,2.9992,120.032
548,600277,亿利洁能,8.3854,42.9318,5.8885,61.1361,0.948,379.7468
549,600060,海信电器,10.7379,33.5261,5.8653,61.3779,1.247,288.6929
550,000419,通程控股,174.6591,2.0612,5.8629,61.4031,1.5997,225.0422
551,002375,亚厦股份,0.6417,561.0098,5.8612,61.4209,0.4852,741.9621
552,002696,百洋股份,3.96,90.9091,5.8527,61.5101,1.2891,279.2646
553,600634,中技控股,2.5884,139.0821,5.8457,61.5837,0.4279,841.3181
554,600190,锦州港,11.1054,32.4167,5.8444,61.5974,1.1496,313.1524
555,600612,老凤祥,25.38,14.1844,5.8442,61.5995,2.9151,123.4949
556,600167,联美控股,39.4855,9.1173,5.8427,61.6153,0.4759,756.4614
557,002408,齐翔腾达,12.6092,28.5506,5.8283,61.7676,1.2826,280.6799
558,000625,长安汽车,59.6603,6.0342,5.8217,61.8376,1.2005,299.8751
559,600319,*ST亚星,15.4752,23.263,5.7998,62.0711,1.1851,303.7718
560,300305,裕兴股份,4.0406,89.0957,5.7972,62.0989,0.4266,843.8819
561,300493,润欣科技,4.5059,79.8952,5.7956,62.1161,1.6474,218.5262
562,002181,粤传媒,1.2472,288.6466,5.7652,62.4436,0.3801,947.1192
563,600668,尖峰集团,6.5776,54.7312,5.7602,62.4978,1.849,194.6998
564,002170,芭田股份,26.8775,13.3941,5.7416,62.7003,1.9117,188.3141
565,601000,唐山港,8.6796,41.4766,5.735,62.7724,1.1129,323.4792
566,000921,海信科龙,8.9534,40.2082,5.722,62.9151,2.3181,155.2996
567,601880,大连港,7.4963,48.0237,5.7189,62.9492,1.0736,335.3204
568,600782,新钢股份,11.3411,31.743,5.7121,63.0241,1.1017,326.7677
569,000782,美达股份,21.9126,16.4289,5.7007,63.1501,1.8321,196.4958
570,002054,德美化工,4.5956,78.3358,5.7004,63.1535,1.3935,258.3423
571,600126,杭钢股份,86.7077,4.1519,5.6917,63.25,1.6698,215.5947
572,600387,海越股份,257.6221,1.3974,5.6891,63.2789,2.2626,159.109
573,300423,鲁亿通,0.8471,424.9793,5.6878,63.2934,0.5109,704.6389
574,002131,利欧股份,1.9647,183.2341,5.6776,63.4071,1.2543,287.0127
575,600178,东安动力,2.8043,128.3743,5.6583,63.6233,0.783,459.7701
576,600704,物产中大,54.3789,6.6202,5.6563,63.6458,2.9626,121.5149
577,000968,*ST煤气,3.5678,100.9025,5.6533,63.6796,0.3891,925.212
578,600979,广安爱众,10.5736,34.0471,5.6512,63.7033,1.0979,327.8987
579,000830,鲁西化工,272.3105,1.322,5.633,63.9091,2.8646,125.672
580,300245,天玑科技,1.7488,205.8554,5.6281,63.9647,0.4386,820.7934
581,002002,鸿达兴业,4.6262,77.8176,5.6214,64.041,0.9049,397.834
582,600803,新奥股份,8.5292,42.2079,5.6125,64.1425,1.351,266.4693
583,000725,京东方A,4.8455,74.2957,5.6026,64.2559,0.614,586.3192
584,600069,银鸽投资,6.4689,55.6509,5.5884,64.4192,1.0821,332.6864
585,002623,亚玛顿,2.6278,136.9967,5.5864,64.4422,0.5767,624.2414
586,000810,创维数字,1.1616,309.9174,5.5719,64.6099,0.6507,553.2503
587,002701,奥瑞金,3.3499,107.4659,5.5504,64.8602,1.28,281.25
588,300025,华星创业,0.595,605.042,5.5401,64.9808,0.4751,757.7352
589,601801,皖新传媒,4.7588,75.6493,5.5338,65.0548,0.8011,449.3821
590,603355,莱克电气,4.6293,77.7655,5.5253,65.1548,1.2811,281.0085
591,603005,晶方科技,5.2297,68.8376,5.5232,65.1796,0.5026,716.2754
592,600231,凌钢股份,30.8663,11.6632,5.4984,65.4736,1.8162,198.2161
593,002726,龙大肉食,15.9621,22.5534,5.4973,65.4867,2.5274,142.4389
594,000825,太钢不锈,17.211,20.9169,5.4959,65.5034,2.6998,133.3432
595,002117,东港股份,4.4716,80.5081,5.4941,65.5248,0.9165,392.7987
596,002139,拓邦股份,2.9328,122.7496,5.4844,65.6407,1.2613,285.4198
597,601015,陕西黑猫,5.8621,61.4114,5.4836,65.6503,0.7087,507.9723
598,000151,中成股份,5.4121,66.5176,5.4804,65.6886,0.2317,1553.7333
599,002418,康盛股份,3.106,115.9047,5.4734,65.7726,1.1186,321.8309
600,000659,珠海中富,5.1396,70.0444,5.463,65.8979,1.3671,263.3311
601,601899,紫金矿业,49.5681,7.2627,5.4591,65.9449,2.9441,122.2785
602,002300,太阳电缆,3.4643,103.9171,5.4552,65.9921,1.6589,217.0113
603,300002,神州泰岳,2.0783,173.2185,5.45,66.055,0.7654,470.3423
604,002264,新华都,328.3636,1.0963,5.4472,66.089,2.9578,121.7121
605,300303,聚飞光电,1.7509,205.6085,5.4446,66.1206,0.6374,564.7945
606,002185,华天科技,5.1429,69.9994,5.4374,66.2081,1.678,214.5411
607,000902,新洋丰,64.9723,5.5408,5.4211,66.4072,2.4618,146.2345
608,600898,三联商社,15.9001,22.6414,5.4197,66.4243,1.3152,273.7226
609,002755,东方新星,0.5625,640.0,5.4174,66.4525,0.3527,1020.6975
610,600961,株冶集团,58.693,6.1336,5.4062,66.5902,3.6371,98.98
611,600596,新安股份,10.8621,33.1428,5.4043,66.6136,1.9348,186.0657
612,300219,鸿利智汇,3.4495,104.363,5.4017,66.6457,1.3331,270.0473
613,300136,信维通信,2.5318,142.1913,5.4013,66.6506,1.1777,305.6806
614,600507,方大特钢,20.3025,17.7318,5.3919,66.7668,1.4276,252.1715
615,600583,海油工程,2.1116,170.4868,5.3891,66.8015,0.7697,467.7147
616,002108,沧州明珠,2.4955,144.2597,5.3717,67.0179,1.015,354.6798
617,600403,大有能源,2.328,154.6392,5.3703,67.0354,0.6832,526.9321
618,002450,康得新,2.315,155.5076,5.3372,67.4511,0.6012,598.8024
619,300282,汇冠股份,2.6768,134.4889,5.3256,67.598,1.1789,305.3694
620,002637,赞宇科技,13.3193,27.0284,5.3167,67.7112,1.9887,181.0228
621,300476,胜宏科技,2.1143,170.2691,5.3134,67.7532,0.9189,391.7728
622,002625,龙生股份,2.0944,171.8869,5.3115,67.7775,1.3881,259.3473
623,000957,中通客车,2.7005,133.3086,5.3077,67.826,0.9787,367.8349
624,600661,新南洋,11.6281,30.9595,5.3062,67.8452,1.1452,314.3556
625,002648,卫星石化,15.6541,22.9972,5.3053,67.8567,1.1899,302.5464
626,600361,华联综超,436.6947,0.8244,5.3014,67.9066,1.2077,298.0873
627,600676,交运股份,7.0278,51.2251,5.2913,68.0362,1.7197,209.3388
628,002652,扬子新材,13.6687,26.3375,5.2754,68.2413,1.3542,265.8396
629,000885,同力水泥,28.9373,12.4407,5.2654,68.3709,3.4208,105.2385
630,002718,友邦吊顶,45.4196,7.9261,5.2589,68.4554,0.6011,598.902
631,600841,上柴股份,4.5694,78.785,5.256,68.4932,0.4908,733.4963
632,600429,三元股份,12.3204,29.2198,5.2467,68.6146,1.034,348.1625
633,002401,中海科技,3.8553,93.3779,5.229,68.8468,0.6415,561.1847
634,002385,大北农,11.0983,32.4374,5.2187,68.9827,1.9341,186.1331
635,600339,*ST天利,63.5871,5.6615,5.2062,69.1483,2.7606,130.4064
636,600998,九州通,4.7658,75.5382,5.2035,69.1842,1.6004,224.9438
637,300081,恒信移动,8.3741,42.9897,5.1939,69.3121,0.593,607.0826
638,002700,新疆浩源,8.9547,40.2024,5.1716,69.611,0.6446,558.4859
639,600360,华微电子,2.9011,124.0909,5.1677,69.6635,0.4941,728.5974
640,601607,上海医药,3.4251,105.1064,5.16,69.7674,1.5308,235.1712
641,000759,中百集团,105.6289,3.4082,5.1595,69.7742,3.3739,106.7014
642,600006,东风汽车,8.2181,43.8057,5.1523,69.8717,0.865,416.185
643,600636,三爱富,7.5127,47.9189,5.1466,69.9491,1.4268,252.3129
644,300332,天壕环境,2.7759,129.6877,5.1208,70.3015,0.6957,517.4644
